,address,betta,factor,intercept,ctp_number,heatstation,unom
214,"Токарная ул., д. 12",43.364655632674854,-0.006945804050657721,0.1103920223637257,04-01-0611/015,ТЭЦ №23,26067
215,"б-р Маршала Рокоссовского, д. 21/21",44.59156433529098,-0.007061340492997631,0.1917515740504213,04-01-0610/024,ТЭЦ №23,21923
216,"б-р Маршала Рокоссовского, д. 22/23",43.096636412172984,-0.003581744973368701,0.09388031845312839,04-01-0607/042,ТЭЦ №23,21925
217,"б-р Маршала Рокоссовского, д. 23",45.29631607047517,-0.005839744994885591,0.1631841887793304,04-01-0610/003,ТЭЦ №23,21926
218,"б-р Маршала Рокоссовского, д. 25",42.124933262146286,-0.004726042906569336,0.08390351140317577,04-01-0610/003,ТЭЦ №23,21929
219,"б-р Маршала Рокоссовского, д. 27/20",41.02295782167645,-0.002590968556163787,0.06981164854287457,04-01-0610/003,ТЭЦ №23,21930
220,"б-р Маршала Рокоссовского, д. 29/13",42.86171916711159,-0.004451905906940594,0.1080169029511223,04-01-0610/004,ТЭЦ №23,21917
221,"б-р Маршала Рокоссовского, д. 32",43.203416978109985,-0.006623268976976511,0.1685994247080466,04-01-0610/020,ТЭЦ №23,21933
222,"б-р Маршала Рокоссовского, д. 33/12",44.59156433529098,-0.007972210619388815,0.1996870835270554,04-01-0611/006,ТЭЦ №23,8577
223,"б-р Маршала Рокоссовского, д. 36/1",45.232247730912974,-0.01125413888209098,0.2715822757803486,04-01-0610/021,ТЭЦ №23,21934
224,"б-р Маршала Рокоссовского, д. 37",44.48478376935398,-0.002449600189469572,0.0635983099140841,04-01-0610/017,ТЭЦ №23,21935
225,"б-р Маршала Рокоссовского, д. 37",44.48478376935398,-0.002822420735108129,0.07606331776186556,04-01-0610/017,ТЭЦ №23,21935
226,"б-р Маршала Рокоссовского, д. 38",44.59156433529098,-0.01206165030354268,0.2861536251247661,04-01-0610/021,ТЭЦ №23,21937
227,"б-р Маршала Рокоссовского, д. 39/22",45.418045915643354,-0.009797549466831706,0.243284053718376,04-01-0611/006,ТЭЦ №23,21938
228,"б-р Маршала Рокоссовского, д. 40",44.16444207154298,-0.006871786824322031,0.1321952260168396,04-01-0610/030,ТЭЦ №23,21939
229,"б-р Маршала Рокоссовского, д. 42",46.08649225840897,-0.01117029889644119,0.3200480558773647,04-01-0610/030,ТЭЦ №23,21940
230,"Вешняковская ул., д. 24Б",41.17458622530699,-0.001053351916446981,0.02419325000320805,04-04-0212/004,ТЭЦ №22,2501663
231,"Вешняковская ул., д. 25А",42.34917245061399,-0.003747019581821839,0.0835438282778952,04-04-0212/015,ТЭЦ №22,2122374
232,"Вешняковская ул., д. 2А",41.922050186865995,-0.009489656129171442,0.1945090924878537,04-04-0212/022,ТЭЦ №22,2122233
233,"Вешняковская ул., д. 3А",42.34917245061399,-0.00433065829960509,0.09558334771367161,04-04-0212/024,ТЭЦ №22,2122328
234,"Вешняковская ул., д. 41А",41.494927923118,-0.00183992656876362,0.05990132125665695,04-04-0212/010,ТЭЦ №22,2122358
235,"Вешняковская ул., д. 41Б",41.70848905499199,-0.004137325333681797,0.1038537016596595,04-04-0212/010,ТЭЦ №22,2122323
236,"Вешняковская ул., д. 4Б",42.562733582487986,-0.00395039770196934,0.09126029388775175,04-04-0212/022,ТЭЦ №22,2122390
237,"Вешняковская ул., д. 6А",42.562733582487986,-0.003668684319171239,0.08980200318174889,04-04-0212/022,ТЭЦ №22,2122392
238,"Кетчерская ул., д. 10А",41.919914575547246,-0.009560812623651277,0.1920327552283524,04-04-0212/016,ТЭЦ №22,2122245
239,"Кетчерская ул., д. 6А",41.70848905499199,-0.003926605570488091,0.1014327634485517,04-04-0212/013,ТЭЦ №22,2122367
240,"Кетчерская ул., д. 6Б",42.66951414842499,-0.003082029738575754,0.07553573656764921,04-04-0212/013,ТЭЦ №22,2122322
241,"Кетчерская ул., д. 8А",41.92418579818473,-0.008486462440360536,0.1163332698791518,04-04-0212/016,ТЭЦ №22,2122232
242,"Кетчерская ул., д. 8Б",42.34917245061399,-0.003842058423168317,0.09617574238214666,04-04-0212/013,ТЭЦ №22,2122354
243,"Косинская ул., д. 10А",49.18312867058195,-0.01144970239062675,0.2574654383589471,04-04-0212/033,ТЭЦ №22,2122180
245,"Косинская ул., д. 12Б",44.15910304324613,-0.004058993405125497,0.1145931601407142,04-04-0212/108,ТЭЦ №22,2504354
246,"Косинская ул., д. 24А",43.41697810998398,-0.01311727142689968,0.3144771732768332,04-04-0212/009,ТЭЦ №22,2122212
247,"Косинская ул., д. 28А",51.745862253069944,-0.007245610546967835,0.1700778713156647,04-04-0212/010,ТЭЦ №22,2122237
248,"Косинская ул., д. 4А",42.562733582487986,-0.004764312229842008,0.09944826475777833,04-04-0212/015,ТЭЦ №22,2122363
249,"Реутовская ул., д. 12А",42.562733582487986,-0.004157114376719629,0.1011774647855095,04-04-0212/019,ТЭЦ №22,2122373
250,"Реутовская ул., д. 16А",41.922050186865995,-0.0132751974639017,0.195329055005339,04-04-0212/028,ТЭЦ №22,2122182
251,"Реутовская ул., д. 22Б",43.41697810998398,-0.01058017858987501,0.2363822586510503,04-04-0212/028,ТЭЦ №22,2122251
252,"Реутовская ул., д. 24А",42.562733582487986,-0.00314980195116866,0.07556149877737814,04-04-0212/014,ТЭЦ №22,2122364
253,"Реутовская ул., д. 24Б",42.562733582487986,-0.003049210111976364,0.06602861516689237,04-04-0212/014,ТЭЦ №22,2122345
254,"Реутовская ул., д. 2А",41.922050186865995,-0.007620815765589069,0.1238960184299834,04-04-0212/018,ТЭЦ №22,2122238
255,"Реутовская ул., д. 2Б",41.70848905499199,-0.003043846675825907,0.07735519997196541,04-04-0212/018,ТЭЦ №22,2122325
256,"Реутовская ул., д. 6А",42.34917245061399,-0.002397327127479194,0.06978914076149868,04-04-0212/027,ТЭЦ №22,2122260
257,"Снайперская ул., д. 11А",41.922050186865995,-0.01207379310307357,0.1694153368702185,04-04-0212/004,ТЭЦ №22,2122227
258,"Снайперская ул., д. 4А",41.922050186865995,-0.01625189653625897,0.2207728879282403,04-04-0212/003,ТЭЦ №22,2122241
259,"Снайперская ул., д. 5А",42.34917245061399,-0.004292172524470021,0.1144314333360155,04-04-0212/005,ТЭЦ №22,2122372
260,"ал. Жемчуговой, д. 1Б",41.17458622530699,-0.003123907771380354,0.06640673936776041,04-04-0212/020,ТЭЦ №22,2122190
261,"ал. Жемчуговой, д. 3А",42.562733582487986,-0.00269376057328328,0.0609852877929481,04-04-0212/020,ТЭЦ №22,2122341
263,"ал. Жемчуговой, д. 7",43.41697810998398,-0.004565160235635173,0.08754356283857824,04-04-0212/060,ТЭЦ №22,2122250
264,"ул. Красный Казанец, д. 3А",41.922050186865995,-0.00790761885948178,0.189158603322648,04-04-0212/003,ТЭЦ №22,2122236
265,"ул. Молдагуловой, д. 10А",41.70848905499199,-0.00513169291033664,0.0903606423441948,04-04-0212/003,ТЭЦ №22,2122304
266,"ул. Молдагуловой, д. 10Б",41.70848905499199,-0.00301154915478978,0.08255725155813051,04-04-0212/003,ТЭЦ №22,2122326
267,"ул. Молдагуловой, д. 13А",41.922050186865995,-0.00860473925969558,0.1915258291841618,04-04-0212/006,ТЭЦ №22,2122235
268,"ул. Молдагуловой, д. 13Б",42.34917245061399,-0.004786978378994091,0.108540083194437,04-04-0212/006,ТЭЦ №22,2122371
269,"ул. Молдагуловой, д. 16А",42.34917245061399,-0.003904254625290491,0.07623944180538023,04-04-0212/008,ТЭЦ №22,2122377
270,"ул. Молдагуловой, д. 20А",41.922050186865995,-0.01568024675127591,0.1538819442760661,04-04-0212/008,ТЭЦ №22,2122183
271,"ул. Молдагуловой, д. 30А",41.70848905499199,-0.003668132467104957,0.08400779545701298,04-04-0212/009,ТЭЦ №22,2122317
272,"ул. Молдагуловой, д. 30Б",41.70848905499199,-0.002680595036318086,0.06784454246849039,04-04-0212/009,ТЭЦ №22,2122331
273,"ул. Молдагуловой, д. 3Б",40.85424452749599,-0.002484566435822434,0.05175022203344753,04-04-0212/063,ТЭЦ №22,2102466
274,"ул. Молдагуловой, д. 6А",47.79498131340097,-0.01091338036615827,0.2532265133844884,04-04-0212/012,ТЭЦ №22,2121982
275,"ул. Старый Гай, д. 12А",42.66951414842499,-0.00332981993807899,0.0862914716718888,04-04-0212/017,ТЭЦ №22,2122344
276,"ул. Старый Гай, д. 5",42.88307528029898,-0.00193944036870575,0.0538073029416595,04-04-0212/043,ТЭЦ №22,2122269
277,"ул. Юности, д. 2, стр. 19",40.0,-0.01175179377889982,0.2669037224610438,04-04-0212/059,ТЭЦ №22,2500990
278,"Вешняковская ул., д. 1, к. 1",47.79498131340097,-0.01076376205626697,0.2450359677956787,04-04-0212/024,ТЭЦ №22,3769
279,"Вешняковская ул., д. 11, к. 1",52.81366791243993,-0.02847894758182753,0.6299104797927123,04-04-0212/019,ТЭЦ №22,3789
280,"Вешняковская ул., д. 12, к. 1",50.89161772557395,-0.0199979848668359,0.378407591187446,04-04-0212/060,ТЭЦ №22,3791
281,"Вешняковская ул., д. 13",44.48478376935398,-0.00646640697571113,0.155893541968758,04-04-0212/019,ТЭЦ №22,3794
282,"Вешняковская ул., д. 14, к. 1",47.47463961558996,-0.01492919717514861,0.2766524148407538,04-04-0212/060,ТЭЦ №22,3795
283,"Вешняковская ул., д. 15, к. 1",48.862786972770955,-0.01984178510593557,0.4859533831773545,04-04-0212/019,ТЭЦ №22,3797
284,"Вешняковская ул., д. 19",53.66791243993593,-0.02392589653506563,0.3829245269892966,04-04-0212/014,ТЭЦ №22,3801
285,"Вешняковская ул., д. 2",46.83395621996796,-0.01228714776128085,0.2222780049196599,04-04-0212/029,ТЭЦ №22,3772
286,"Вешняковская ул., д. 21/26",46.30005339028297,-0.02142112144162406,0.3462113190264504,04-04-0212/014,ТЭЦ №22,3802
287,"Вешняковская ул., д. 22, к. 1",41.388147357181,-0.006489838996637923,0.1408943964586056,04-04-0212/025,ТЭЦ №22,3803
288,"Вешняковская ул., д. 26, к. 1",43.310197544046986,-0.006148625131872828,0.1272077975785602,04-04-0212/025,ТЭЦ №22,3806
289,"Вешняковская ул., д. 27, к. 1",49.93059263214094,-0.0200811261779096,0.467571966844036,04-04-0212/011,ТЭЦ №22,3808
290,"Вешняковская ул., д. 27, к. 4",47.90176187933796,-0.0145981770330863,0.301723183471356,04-04-0212/011,ТЭЦ №22,3811
291,"Вешняковская ул., д. 27, к. 5",48.00854244527496,-0.01468690274912682,0.3413823355730224,04-04-0212/015,ТЭЦ №22,3812
292,"Вешняковская ул., д. 28/21, к. 1",43.310197544046986,-0.00576626200584295,0.1189482851783035,04-04-0212/025,ТЭЦ №22,3813
293,"Вешняковская ул., д. 3",47.79498131340097,-0.01348601804038613,0.3181688045399585,04-04-0212/024,ТЭЦ №22,3773
294,"Вешняковская ул., д. 35/26",43.95088093966898,-0.008875145849520368,0.1767882825048596,04-04-0212/009,ТЭЦ №22,3818
295,"Вешняковская ул., д. 39",55.162840363053924,-0.02645806685431485,0.6936534444086873,04-04-0212/010,ТЭЦ №22,3820
296,"Вешняковская ул., д. 4, к. 1",45.339028296849975,-0.00970816492184842,0.2432232662989974,04-04-0212/022,ТЭЦ №22,3774
297,"Вешняковская ул., д. 41, к. 1",47.90176187933796,-0.01648470019222776,0.4096574472850829,04-04-0212/010,ТЭЦ №22,3821
298,"Вешняковская ул., д. 5, к. 1",50.144153764014945,-0.01296286590931564,0.3486708469232275,04-04-0212/017,ТЭЦ №22,3777
299,"Вешняковская ул., д. 5, к. 4",55.48318206086492,-0.02368890105888807,0.5609629118386437,04-04-0212/024,ТЭЦ №22,3780
300,"Вешняковская ул., д. 5, к. 5",43.096636412172984,-0.004087441249326533,0.08085133514298108,04-04-0212/023,ТЭЦ №22,3781
301,"Вешняковская ул., д. 6, к. 1",45.339028296849975,-0.01003113823022155,0.2309573782069498,04-04-0212/022,ТЭЦ №22,3782
302,"Вешняковская ул., д. 6, к. 5",53.24079017618793,-0.02086793268847429,0.5225071042264766,04-04-0212/022,ТЭЦ №22,3786
303,"Вешняковская ул., д. 8, к. 1",45.339028296849975,-0.008066726123565453,0.2181986385094722,04-04-0212/022,ТЭЦ №22,3787
304,"Вешняковская ул., д. 9, к. 1",51.21195942338495,-0.01524688061375068,0.3252361945912396,04-04-0212/035,ТЭЦ №22,31811
305,"Кетчерская ул., д. 10",53.02722904431393,-0.02338122807230791,0.540836462993795,04-04-0212/016,ТЭЦ №22,10015
306,"Кетчерская ул., д. 12",43.63053924185798,-0.008584772233350078,0.1539668555733729,04-04-0212/050,ТЭЦ №22,10016
307,"Кетчерская ул., д. 2, к. 1",43.203416978109985,-0.0055123133436273,0.1096768583275817,04-04-0212/023,ТЭЦ №22,10005
308,"Кетчерская ул., д. 2, к. 2",43.203416978109985,-0.005506343361585682,0.1114946177467057,04-04-0212/023,ТЭЦ №22,10006
309,"Кетчерская ул., д. 2, к. 3",43.096636412172984,-0.005181548425117004,0.1112525535771512,04-04-0212/023,ТЭЦ №22,10007
310,"Кетчерская ул., д. 2, к. 4",43.096636412172984,-0.005523779571713356,0.109962880884954,04-04-0212/023,ТЭЦ №22,10008
311,"Кетчерская ул., д. 2, к. 5",43.47036839295249,-0.005260650847694296,0.09325104960219938,04-04-0212/023,ТЭЦ №22,51707
312,"Кетчерская ул., д. 6, к. 1",47.688200747463966,-0.01347284302652617,0.3521978607622806,04-04-0212/013,ТЭЦ №22,10009
313,"Кетчерская ул., д. 6, к. 2",45.445808862786976,-0.009743713016499723,0.1865404003870611,04-04-0212/013,ТЭЦ №22,10010
314,"Кетчерская ул., д. 6, к. 3",45.339028296849975,-0.008194948892747191,0.2099613138602165,04-04-0212/013,ТЭЦ №22,10011
315,"Кетчерская ул., д. 8, к. 1",45.339028296849975,-0.009377641035251691,0.2435671713603198,04-04-0212/013,ТЭЦ №22,10012
316,"Кетчерская ул., д. 8, к. 2",50.144153764014945,-0.02001042853930028,0.4174869122840783,04-04-0212/013,ТЭЦ №22,10013
317,"Кетчерская ул., д. 8, к. 3",45.339028296849975,-0.01026722474627706,0.2076269229443617,04-04-0212/016,ТЭЦ №22,10014
318,"Косинская ул., д. 10",45.702082221035774,-0.009463405311306511,0.1691259041981125,04-04-0212/097,ТЭЦ №22,80047
319,"Косинская ул., д. 14, к. 1",44.05766150560598,-0.007692265893924528,0.15242144536086,04-04-0212/033,ТЭЦ №22,11110
320,"Косинская ул., д. 14, к. 2",43.844100373731976,-0.007561552747552378,0.1498132253541657,04-04-0212/033,ТЭЦ №22,11111
321,"Косинская ул., д. 14, к. 3",43.95088093966898,-0.007199114667350332,0.1411303574806622,04-04-0212/033,ТЭЦ №22,11112
322,"Косинская ул., д. 14, к. 4",44.27122263747998,-0.00756731943514077,0.1531849544333103,04-04-0212/033,ТЭЦ №22,80040
323,"Косинская ул., д. 16, к. 1",43.310197544046986,-0.006690994163868441,0.136456254283579,04-04-0212/033,ТЭЦ №22,11113
324,"Косинская ул., д. 16, к. 2",44.05766150560598,-0.007030519627410571,0.1431914696145276,04-04-0212/033,ТЭЦ №22,11114
325,"Косинская ул., д. 16, к. 4",43.95088093966898,-0.006599080387462796,0.1383629951832794,04-04-0212/033,ТЭЦ №22,11116
326,"Косинская ул., д. 18, к. 1",51.105178857447946,-0.01416903391856064,0.2885497181204446,04-04-0212/006,ТЭЦ №22,11117
327,"Косинская ул., д. 18, к. 2",51.31873998932194,-0.01462080074381207,0.3454360691811581,04-04-0212/006,ТЭЦ №22,11118
328,"Косинская ул., д. 20/17, к. 1",47.47463961558996,-0.01043162695731124,0.2589338899061016,04-04-0212/006,ТЭЦ №22,11120
329,"Косинская ул., д. 20/17, к. 2",42.13561131873999,-0.01038012285092659,0.258962804723167,04-04-0212/006,ТЭЦ №22,11121
330,"Косинская ул., д. 22",49.28990923651895,-0.01607692417472189,0.3898774638094009,04-04-0212/009,ТЭЦ №22,11122
331,"Косинская ул., д. 24, к. 2",48.00854244527496,-0.0109829879757272,0.2634099565285466,04-04-0212/021,ТЭЦ №22,11124
332,"Косинская ул., д. 24, к. 3",43.63053924185798,-0.007111708755889219,0.1585375937055454,04-04-0212/021,ТЭЦ №22,11125
